Id,SalePrice
1866,309297.5761366875
1867,234936.6213073588
1868,283795.1768040883
1869,222117.4847376119
1870,231394.62883074628
1871,248505.80621809268
1872,189341.3336097386
1873,255328.50267829932
1874,136065.134556446
1875,180464.60516254764
1876,190110.46889430276
1877,209402.72201183694
1878,209640.38854264887
1879,137771.87612746994
1880,129694.33679430989
1881,246901.17765753047
1882,249992.12874923265
1883,189556.22312061736
1884,205353.45958160653
1885,225132.94599150686
1886,274051.1335088489
1887,227745.79267463915
1888,269980.9281004764
1889,175294.40021593997
1890,100553.94313117639
1891,127057.02722795977
1892,92568.12725588087
1893,128873.3147884207
1894,117272.409947611
1895,122216.0407978868
1896,119320.34002117775
1897,108157.36184139646
1898,105766.7742551117
1899,165019.18891320712
1900,154389.1235565748
1901,177485.05436103995
1902,151117.43763744264
1903,242636.10451814646
1904,145186.10798132885
1905,187686.73584381636
1906,150389.24074811675
1907,202410.25389617766
1908,110821.24648766825
1909,157156.36216220167
1910,129996.8451092108
1911,214152.68924410566
1912,303142.67860552814
1913,170735.07340437605
1914,63432.69370631667
1915,300187.73064104107
1916,45582.88027114769
1917,249137.62793566144
1918,137306.82808766369
1919,184959.29125469326
1920,164189.97146945214
1921,337091.712214214
1922,307538.25801342557
1923,242802.99230688758
1924,204450.13723867197
1925,219413.44412601108
1926,341738.89020091994
1927,128046.61982035739
1928,156087.06665640968
1929,117901.03428678047
1930,135745.67390410608
1931,144354.34552446002
1932,139006.3783842777
1933,170141.7240728169
1934,163830.9317808654
1935,166520.90654746263
1936,178344.1167656032
1937,175051.8558470353
1938,175809.03318174634
1939,243451.9550688592
1940,220705.19821784098
1941,165835.43771385527
1942,186866.9228158028
1943,239798.4042327684
1944,333538.5723271647
1945,373938.14008826384
1946,139729.85556946363
1947,278458.7720489888
1948,162771.27605740307
1949,233127.99807618733
1950,198292.82256099142
1951,265008.64814451186
1952,220635.36340390556
1953,193843.52612486194
1954,184957.39547619247
1955,120672.08849642135
1956,295779.25731127936
1957,145185.83200240985
1958,278941.4615177544
1959,150405.20269976568
1960,98159.81399784706
1961,132868.0262915578
1962,88690.51900038407
1963,101609.80156169044
1964,86962.39094001996
1965,138159.6228800402
1966,136421.55071534205
1967,307551.5191854035
1968,367526.07567212183
1969,357877.7881951672
1970,366658.13445271755
1971,408750.38132643467
1972,350452.1021304364
1973,315616.60401720816
1974,323573.61872452457
1975,539339.1496425609
1976,289940.34452030767
1977,351010.34079620225
1978,322383.74497896637
1979,318005.21116658335
1980,196698.54619818914
1981,333445.32893720403
1982,238323.67314992863
1983,224827.80680905745
1984,195461.29339546448
1985,223505.9510870645
1986,220216.9603246666
1987,203266.55666135292
1988,180664.78782018993
1989,202886.0567149496
1990,219233.24111634842
1991,238652.29993252896
1992,222136.597454665
1993,175478.8285429537
1994,219461.2579500787
1995,178346.07242628804
1996,289566.08268304146
1997,310490.0334612683
1998,305550.7901011899
1999,305338.57758681703
2000,328612.5345363952
2001,304390.08244902315
2002,241061.92296017747
2003,250268.9897423082
2004,293861.9025497007
2005,228050.30360004515
2006,225865.69796099307
2007,255204.8276384808
2008,225375.55705932502
2009,202897.7899693763
2010,207148.37172004924
2011,143523.88734985725
2012,184679.6733776671
2013,176729.77266590402
2014,186432.81226039818
2015,216889.91275066396
2016,196121.59148834914
2017,203957.79824667174
2018,107956.4665312635
2019,130679.77085575208
2020,67148.97367609876
2021,110293.48913608362
2022,184419.1037476415
2023,136540.8317556111
2024,307934.8484436158
2025,347608.43274662906
2026,172307.79870985993
2027,159702.7061534986
2028,163059.8989824555
2029,160645.67094407504
2030,256791.8192727369
2031,241673.8895363746
2032,248181.44718709093
2033,242382.66738514358
2034,179600.10026291374
2035,207268.94341906827
2036,206581.31046176367
2037,208760.15218402134
2038,312578.6414894066
2039,236367.84769784714
2040,327324.0521868474
2041,278127.7798099525
2042,210717.00720432805
2043,170206.2217932413
2044,177067.05304135085
2045,209445.3850821951
2046,119849.50984388689
2047,127267.79811971412
2048,150411.2126056039
2049,135173.76458321058
2050,179135.84822692207
2051,114147.35058773466
2052,128265.37514314368
2053,148823.4296053176
2054,63976.34141533124
2055,167555.94701968523
2056,158783.5300142967
2057,96705.78544742995
2058,209145.21196987637
2059,133854.0861023738
2060,181142.13247622753
2061,169095.3708427758
2062,117782.13424857473
2063,110698.65440106316
2064,123009.86928490904
2065,124605.85637035382
2066,169377.92818243196
2067,120403.44590905169
2068,139359.67730559566
2069,78755.85926204018
2070,102799.39256309585
2071,84881.56220233862
2072,148729.63544896367
2073,122754.0773654596
2074,165286.59702962445
2075,146018.86405849902
2076,139448.00154813472
2077,157721.38869405095
2078,124335.35363482553
2079,128448.55731683086
2080,103189.3552720085
2081,121191.20520557578
2082,138226.9151218474
2083,148269.91457256197
2084,96589.29483506293
2085,95112.85851232745
2086,127061.9349554784
2087,115704.9722739189
2088,90265.87570460956
2089,80572.72304594092
2090,139014.67372451705
2091,87248.31122611555
2092,128976.4790683165
2093,139154.19100173865
2094,133682.34898331104
2095,135230.6604500946
2096,84000.30873509367
2097,119802.83353092296
2098,143728.7469081811
2099,30559.795511037562
2100,70922.13052694616
2101,123593.33784119129
2102,126411.99436185733
2103,89824.3170492552
2104,137260.80821784452
2105,156917.12756171546
2106,36674.64831195884
2107,198026.68260290654
2108,119646.34032619168
2109,98171.18281108163
2110,126992.79533569899
2111,152026.95747433355
2112,133435.07001738614
2113,119808.31564841069
2114,110240.90701779776
2115,166752.0284240983
2116,121710.2475517006
2117,144517.56019597434
2118,132552.81619560652
2119,109536.52859554267
2120,118429.21007034207
2121,76662.52729939937
2122,100610.03039812292
2123,89774.08769898242
2124,175062.1783941145
2125,124283.25351440864
2126,156086.75960448798
2127,174161.33254134346
2128,152933.44606875614
2129,102033.46358707937
2130,132021.24951091877
2131,144308.20737124153
2132,115272.79300166659
2133,122458.34491905695
2134,124278.59336278497
2135,111572.95841230176
2136,53212.59144058819
2137,101424.47128277033
2138,147216.53903363002
2139,147323.01384043967
2140,143668.90190897504
2141,177097.02840176102
2142,119653.79523876036
2143,155707.0251326941
2144,92877.6896669748
2145,133861.09050345008
2146,155787.7911383483
2147,128905.76314196383
2148,149360.55778158322
2149,167801.00675232502
2150,231296.4135452938
2151,135182.58385781507
2152,177888.53153633644
2153,194848.41546577972
2154,110548.57853694294
2155,134924.01604623703
2156,255485.62081982222
2157,233986.62707196592
2158,248893.18612713958
2159,230452.85747913393
2160,198639.1543785679
2161,243183.23729964977
2162,336289.25291287503
2163,328038.96400683164
2164,241799.1027677101
2165,209450.08505782002
2166,152577.04287931573
2167,212744.22260904827
2168,178463.0093331047
2169,195050.15545411065
2170,211765.4978107073
2171,161900.4924575603
2172,142836.5204576197
2173,172559.88111648516
2174,222767.84657190688
2175,280945.67276069464
2176,294918.477449317
2177,245716.88764123336
2178,221962.40982334147
2179,147282.35458477627
2180,217162.44995771575
2181,192702.34905496662
2182,215678.0711579287
2183,200803.67479765203
2184,124311.68966691846
2185,122363.17270986707
2186,145118.96517063963
2187,171059.18106993305
2188,167202.87526613864
2189,291140.68283789244
2190,72926.70736604929
2191,72310.10918438644
2192,72202.84227643094
2193,116634.58332451386
2194,103504.32779392523
2195,91943.54532815953
2196,108462.9163013834
2197,112408.84504599927
2198,152628.74024777836
2199,201590.04267296614
2200,150825.27029917663
2201,160208.20024804334
2202,218041.0414413959
2203,150888.0970702612
2204,176448.23412982206
2205,120761.34638242409
2206,134643.8111631941
2207,224667.19464916922
2208,245486.01294764088
2209,217573.93189766337
2210,132409.79098371178
2211,124099.53373160338
2212,131981.84339727982
2213,117605.01606194704
2214,156320.4503123396
2215,100441.83396418413
2216,146811.82101041032
2217,69801.79822902578
2218,72117.2854923872
2219,76016.17954283189
2220,69012.31250138157
2221,300039.0863431905
2222,263820.16779458435
2223,275473.4794113678
2224,221016.68717866554
2225,133504.77525889472
2226,180615.52767054253
2227,212613.99201081067
2228,278317.47232231626
2229,261562.52804686406
2230,150300.2803600847
2231,227984.1745914448
2232,177535.66953438302
2233,194363.9297578753
2234,257262.68629276627
2235,228615.28202114892
2236,264713.5025965966
2237,296356.3785114748
2238,206601.09838969866
2239,111386.6278351767
2240,152560.82336920983
2241,147013.91942672402
2242,120448.07021286128
2243,122992.49449646917
2244,105856.48572630281
2245,100955.13900318727
2246,142595.19577622617
2247,118934.90733950061
2248,113952.51600756518
2249,115649.08416653081
2250,123788.18801439338
2251,101604.20654666159
2252,177578.31903663938
2253,167649.10318241065
2254,187654.77873924727
2255,197221.2334824756
2256,183082.9706710618
2257,197984.20365481413
2258,161693.36627066508
2259,180792.3898775217
2260,158961.33640819567
2261,213849.39884051564
2262,237241.92009156986
2263,347029.8445090564
2264,422353.24182413175
2265,148484.57319566474
2266,288817.69048651564
2267,349512.36009653064
2268,390331.23124099144
2269,167523.22037410742
2270,203176.78686082186
2271,214367.7453284313
2272,221315.81003961395
2273,168399.60027984768
2274,178647.59374335821
2275,142159.69004412575
2276,185466.76572328171
2277,171731.65822317824
2278,153532.7827432632
2279,114550.49294959479
2280,105676.76891518282
2281,165400.6181658608
2282,178759.35691837542
2283,106987.22260154605
2284,103500.09102707765
2285,133925.91521374043
2286,118159.50957392258
2287,357383.5373392352
2288,290081.03336970886
2289,326561.21477357397
2290,387049.0181812053
2291,338336.6116272123
2292,388644.17902597896
2293,402589.0461761876
2294,358098.5736673971
2295,433005.2111953509
2296,270116.28251628985
2297,347280.0123399238
2298,346193.8464125821
2299,341683.05964529654
2300,322231.92876176676
2301,330009.94113557803
2302,268233.184323587
2303,263755.16618104256
2304,264092.64820429496
2305,229344.0165146539
2306,221113.91722307142
2307,226134.71140026322
2308,227792.1230218977
2309,295252.9115340704
2310,233624.01592051025
2311,226600.02163111247
2312,175267.42623891885
2313,168164.50821771234
2314,172013.39124799916
2315,190229.31036376406
2316,213483.4323202349
2317,191424.47082954785
2318,186579.65498043943
2319,190928.7510099773
2320,188254.7248627023
2321,238909.49595247844
2322,209047.47866096094
2323,190816.8104620794
2324,201709.41516291306
2325,221412.65095819058
2326,188071.88509570764
2327,205422.53261956878
2328,227331.86327394794
2329,182568.3781345846
2330,175863.6695815291
2331,333017.68444255105
2332,364946.5107120548
2333,321201.3647864243
2334,274737.9783207307
2335,293974.4709673407
2336,307403.87551946094
2337,196203.19679389676
2338,252426.9569028783
2339,237126.63614636546
2340,362570.86696150526
2341,208579.976301388
2342,242689.9049687493
2343,234880.4763818827
2344,232634.07410048088
2345,232373.1364991425
2346,219176.1068272082
2347,205801.77179561378
2348,253156.81051755275
2349,185387.36416442634
2350,303830.59742592706
2351,258177.2060883217
2352,249599.13699577915
2353,250979.61853712198
2354,150205.5295156777
2355,157738.2044581984
2356,156562.96288418252
2357,194478.86052046408
2358,203403.1422611091
2359,112025.51919858139
2360,123405.87511544036
2361,141856.08569916358
2362,259431.94937972937
2363,152674.2607128229
2364,197168.03834066298
2365,225121.83598617438
2366,195834.15120589666
2367,214680.80210343387
2368,209702.31014016314
2369,208900.10501855178
2370,162726.087294591
2371,158080.6094143336
2372,191591.8908703323
2373,286638.45796550217
2374,296655.7641847166
2375,240617.26373241915
2376,279054.31465248315
2377,318064.03946262103
2378,133371.7099063091
2379,196947.22315125694
2380,150761.02029702708
2381,173991.41041030054
2382,219946.88698683583
2383,195567.73067112063
2384,239101.52888387858
2385,167144.9538292152
2386,130699.7871243663
2387,138078.63286951024
2388,120708.53583707786
2389,124757.2330579627
2390,164687.9600305368
2391,146033.72353671148
2392,108633.04850444618
2393,164433.14679354944
2394,125160.4119860997
2395,204265.2158494858
2396,143828.17269124204
2397,217645.49502438522
2398,123448.7153468806
2399,83869.55658136158
2400,60745.86062882596
2401,106193.99625404582
2402,139087.12681899793
2403,139380.7000612626
2404,143886.4591922176
2405,166717.8464090532
2406,150791.51809331914
2407,126780.95111884699
2408,158740.38668630694
2409,115319.92441173935
2410,177504.5658595817
2411,108240.82472530345
2412,154456.83348662045
2413,122165.31976969204
2414,150955.32839348167
2415,127822.26670701205
2416,136823.5084413525
2417,131228.98507345314
2418,129619.10678042834
2419,122026.35007683888
2420,123375.97712554227
2421,85329.08894179578
2422,91977.0138081502
2423,125822.39189770406
2424,148371.38208674977
2425,204363.38047843406
2426,126957.29315589998
2427,144310.18255362118
2428,181570.74858778255
2429,104572.91159586475
2430,127664.47377414169
2431,97284.46413072632
2432,160830.00153018153
2433,156243.8519815768
2434,148179.09976246595
2435,164996.8365612265
2436,113417.40356007752
2437,92924.14393817459
2438,115462.71539591423
2439,102060.61893841808
2440,128257.60659819668
2441,109989.15747957674
2442,96014.29197481569
2443,130232.74337504427
2444,124183.46032290725
2445,98549.15564040131
2446,113883.31996707887
2447,203508.97139998144
2448,147091.21681156626
2449,115950.62372911937
2450,161666.16898242015
2451,128930.03683262144
2452,199612.5160636303
2453,90973.4165369382
2454,101586.39961944523
2455,126422.52249376179
2456,148664.28242035728
2457,123038.67652697604
2458,129824.18134713874
2459,100846.7846125824
2460,158290.3749041536
2461,130958.28696175996
2462,129133.37036444835
2463,141837.05356278684
2464,166240.21319147164
2465,145330.17258685967
2466,119106.49946313887
2467,146345.72198606894
2468,86509.45460230939
2469,78799.93594641518
2470,192665.7060013695
2471,222636.71278005771
2472,170650.44596319867
2473,114729.94326008968
2474,69717.20219399959
2475,214905.50191276002
2476,89259.11091464158
2477,108855.83056777508
2478,146035.88562331276
2479,92683.17827770713
2480,140462.74965313985
2481,128687.17810591757
2482,111680.75886300077
2483,98596.64616525237
2484,129262.86754696105
2485,119142.1350232891
2486,143910.81497808115
2487,186920.4841528033
2488,176467.95136868604
2489,156026.7447192911
2490,127050.48663442796
2491,110515.45532482093
2492,196089.74025024803
2493,158813.45768660787
2494,144453.71411785527
2495,69465.64133053274
2496,225697.3002040488
2497,155733.73833231398
2498,108948.03014289263
2499,87333.58087116727
2500,99569.15825762376
2501,145469.16602682526
2502,143126.9622840217
2503,102486.48842877122
2504,96927.79898873314
2505,223072.2536237423
2506,258646.88845466464
2507,280094.7107824099
2508,257192.29724953722
2509,218773.44946272444
2510,217122.90690460597
2511,183911.75306644736
2512,207671.42097711054
2513,233338.11379091945
2514,263481.93229672825
2515,156321.77856615453
2516,178231.10840625034
2517,140596.84229939495
2518,150270.4962769145
2519,236835.80142419506
2520,224717.67992189474
2521,194740.04057055936
2522,226312.537643261
2523,129105.449590757
2524,135265.47790481252
2525,131244.12525584616
2526,156409.19756205112
2527,137324.22144743887
2528,120316.04853692811
2529,141773.17731110592
2530,127489.57926601605
2531,242004.31212553813
2532,225288.28878304132
2533,203063.62304386447
2534,240562.28804148047
2535,271871.4601390426
2536,223524.83599790395
2537,247493.4280396021
2538,195641.46130014388
2539,203558.07919542945
2540,191636.07032345713
2541,194020.5482645623
2542,166470.40621547186
2543,115896.44357502194
2544,101942.61400354307
2545,142920.67092948273
2546,123164.02805534223
2547,152081.16924735298
2548,181922.29708172785
2549,148813.10831845633
2550,531527.7039027547
2551,135400.4454542559
2552,130595.1934551949
2553,71359.18981432842
2554,95624.47397024311
2555,109863.4601784776
2556,82530.76492120289
2557,113446.03546393367
2558,177524.09223660605
2559,131478.65105908355
2560,167641.80425646337
2561,158770.21866410505
2562,140737.1135685651
2563,142818.72275810537
2564,204630.2656217771
2565,159718.52511072223
2566,148508.88469072548
2567,104584.98885444892
2568,198650.75859291365
2569,218104.00969757666
2570,122624.20059046836
2571,182033.12268656958
2572,162481.31340599226
2573,215532.23010924298
2574,388299.7855106764
2575,149106.65075659085
2576,128672.02152301297
2577,152742.6756468019
2578,72687.65232950382
2579,24395.45373541555
2580,97820.2644454168
2581,126011.10530801563
2582,147512.45729296707
2583,275147.28230504115
2584,190525.7791365623
2585,188684.2684856353
2586,228754.45262524261
2587,210438.97550947175
2588,124327.30617950839
2589,158809.82569473982
2590,214062.71350825886
2591,246953.49203858082
2592,229025.85189679728
2593,262474.1532306962
2594,199932.74401649635
2595,216955.2541334724
2596,292837.39861162606
2597,190974.46170844976
2598,271350.1113678706
2599,326635.2940903036
2600,84574.75877905416
2601,145768.37040177645
2602,61543.09492444998
2603,92486.70064360916
2604,70833.42995598161
2605,56327.24286134232
2606,149728.7622443026
2607,212913.1797432103
2608,207670.5211656188
2609,170895.34302286519
2610,115477.83659346799
2611,126039.11610060144
2612,164494.19878986702
2613,137611.15093413214
2614,111835.54120581105
2615,162434.98985272442
2616,164860.40934049536
2617,182585.40809544825
2618,216533.4725534353
2619,197656.45129234745
2620,173633.13758618644
2621,175788.55117711998
2622,179649.04456297075
2623,245529.3075242291
2624,301003.0125719056
2625,265062.7587730538
2626,171216.26453115657
2627,183926.93561293648
2628,420433.3794574908
2629,447231.59570054855
2630,370825.93667455873
2631,421504.96858569275
2632,388444.26613452606
2633,301567.3613678297
2634,387740.50353912957
2635,162531.9585069039
2636,167198.64714261808
2637,193900.30397790347
2638,260493.72243923074
2639,180252.10344354864
2640,146937.80141561123
2641,94801.44255773003
2642,179124.7690097794
2643,100177.44150272006
2644,108716.03526264301
2645,100612.91848824196
2646,87873.53438903717
2647,102511.61593322887
2648,139878.0615507741
2649,158037.19298454124
2650,126934.33522113021
2651,136019.8197548553
2652,362741.7180635599
2653,269837.7944831508
2654,269090.09645362943
2655,380778.38203704136
2656,333955.58348575374
2657,343688.47563403833
2658,311028.49153786147
2659,325024.90049438603
2660,350863.51352146943
2661,346229.6979147216
2662,352167.93956961355
2663,290826.28402056295
2664,290311.92955983826
2665,331260.9799841415
2666,299295.5667805938
2667,181274.1135235193
2668,186515.0699546113
2669,194035.0489849498
2670,276302.46999481897
2671,198336.10894239263
2672,205736.66600504276
2673,204585.59127575427
2674,207211.2176985339
2675,177928.5991302399
2676,205656.12726017184
2677,197646.38249222483
2678,253797.8897917756
2679,286503.221765658
2680,290252.57879000856
2681,379274.60333262535
2682,321593.8483579174
2683,430879.59437133255
2684,321807.5756178814
2685,334098.6285511309
2686,238945.0666567177
2687,279113.5283207713
2688,215263.10035796964
2689,215087.6376028551
2690,331687.5640730069
2691,195154.28077665385
2692,143945.589595274
2693,207851.885467216
2694,151252.11806553343
2695,201798.67883168897
2696,190042.99781314834
2697,176950.99788281706
2698,217088.24765343269
2699,167459.2995529379
2700,148382.7097862311
2701,154998.53105786632
2702,108922.94588387483
2703,147784.88899108907
2704,141393.6179479818
2705,103540.38198871579
2706,88517.62310771857
2707,121132.56908553404
2708,126713.7431236986
2709,115211.08043287754
2710,122513.040645166
2711,204106.44882437453
2712,376618.8056622482
2713,173271.88327291995
2714,153864.56858266768
2715,164444.4055454923
2716,146850.32036027586
2717,197544.38376873135
2718,218732.57779365583
2719,113345.18634020444
2720,181098.30752670986
2721,124078.86711061049
2722,164113.76445643598
2723,166722.301161499
2724,112992.69110188173
2725,128994.19416718317
2726,130207.6369433807
2727,161706.0653516577
2728,197189.08930160737
2729,141822.59045159005
2730,139399.897105955
2731,132874.92647400132
2732,137462.90917827102
2733,155667.85748874652
